gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
KIF21B	-0.1394914144377326	3.9206138714956973	-0.9900885812500423	0.32775356210923134	0.4891405713459404	-5.872592418798287
UAP1	-0.20658067953077452	4.277084221864772	-1.0408907204229632	0.3038316961389458	0.46451948179142755	-5.8727820597808265
RP11-452L6.7	-0.11238753043118122	1.5926423481121552	-0.522913243402609	0.6037595533607272	0.7332752340087072	-5.8729052387388965
LCMT2	-0.1633910198228432	1.58218775913662	-0.5249327261938377	0.6023670359204185	0.7324440273840115	-5.873119563798232
E2F6	0.13685970842108164	2.332327288834233	0.6873217358499799	0.4956266035083218	0.646294985565146	-5.873235728684037
ETS2	-0.15566613168579302	3.5416067985190045	-0.9278418780043608	0.3587471379880146	0.5189945709066668	-5.8735849056847576
ZSCAN16-AS1	-0.12752907203508723	4.089069280671359	-1.00548830846966	0.3203718210643969	0.48193145456593733	-5.873608739079195
MPG	-0.1270406942655553	5.842615293931387	-1.2189540224826318	0.22960720205364857	0.3833067756866053	-5.873741738853907
ACOT4	-0.1777401112296264	2.216618405421767	-0.6207733867744315	0.5380751399871222	0.6812104781664521	-5.873869479003049
GART	-0.14401885679435988	4.240325529170697	-1.0225484581222013	0.3123265516260563	0.4738804239680873	-5.873992379244292
AGO4	0.1283856249155546	2.829461949728162	0.7458503276201126	0.4598774391733961	0.6127072054200291	-5.874289740662669
LINC00544	-0.13870222208657745	1.5463419702441517	-0.5161822380796586	0.6084116441065698	0.7366482904053784	-5.874333923492378
C3orf62	0.1362275497141523	1.6895825466525929	0.5342716279138137	0.5959470515533928	0.7278363654617652	-5.8747274382273424
TPT1-AS1	-0.18138419821407226	3.23670970423266	-0.8430718023885627	0.4039243465514215	0.5601791410665838	-5.875113476665143
CD2BP2	0.1428289028548706	4.800165088399016	1.0850392168062035	0.28404176563487377	0.4431610965424659	-5.875116217757772
UCK2	0.16420263970977578	1.6512912962736115	0.524977311130513	0.6023363096647997	0.7324440273840115	-5.875137672233171
CHTF18	-0.12614839983962955	1.7765030919338856	-0.5435121058567738	0.5896267016514947	0.7226375678277348	-5.875352066835679
PLEKHA3	-0.13809543024065363	4.115119148028591	-1.0014321801011168	0.3223050914951594	0.48402429502475935	-5.875966289337424
P2RX4	-0.12613098440593795	4.156060196619274	-0.9936674369963897	0.3260279466870055	0.4876766438718525	-5.8760398080099305
ADK	0.1376115016198689	5.742142208361842	1.2002484849249302	0.23671318884116466	0.39175228144148533	-5.876146998434218
CYP2R1	-0.11692166793412895	4.164893368882509	-0.9994621233790827	0.3232469174251489	0.48515145609252125	-5.8766207769412
ZMYM6	-0.12046648086209721	2.358059516954025	-0.6684800226347113	0.507454244082602	0.6568797953039202	-5.876764166924154
TCEANC	0.14478479232185704	2.337566556821227	0.6549650594272974	0.5160317486988509	0.6628131845324655	-5.876992878317964
SLC7A6OS	0.14951208192775223	4.4089956190628765	1.039876654232372	0.3042971502686075	0.46483327129729585	-5.877041320200596
FGGY	0.15727848147352752	1.8920096650466123	0.582782145378164	0.563130038523084	0.7016553748453184	-5.877391776782345
SLC35G1	-0.17682009966032575	2.285401464982852	-0.6688341540873098	0.507230535327541	0.6568653004184563	-5.877904181363063
RNASE6	-0.12880535848297914	1.9650594936029049	-0.5692819431539132	0.5721717149356809	0.7093721991805557	-5.87817504077175
UBE3B	-0.12181369411157306	3.6741716429091573	-0.9139285528771378	0.36592796763597024	0.5254364020008969	-5.879095239559136
GK	-0.18457009699623406	2.56128559067759	-0.6883214530180592	0.49500332891255905	0.6457491698212992	-5.87917556063771
ZMAT1	-0.1658728356618906	4.1812616039641854	-1.0055928921531427	0.32032207743478774	0.4819304283415408	-5.87937898725423
TECPR2	-0.18582809489214336	2.9319762289581104	-0.7554507975761852	0.4541593844036268	0.6083741487790572	-5.88024854573975
ZDHHC12	0.13404991614236206	4.924620261358805	1.104110450878271	0.27577855242589266	0.43399114394097144	-5.880355655928814
AEBP2	-0.12382959937340932	3.988167610644989	-0.97704249713308855	0.3340958765325115	0.49529486797145494	-5.88042084758672
MAMSTR	0.12183678643625839	1.5556152912699157	0.5018149769085389	0.6183963859137451	0.7439690996730824	-5.8804258361230595
MAN2C1	0.160250989490061	4.573819116948943	1.0541203054318893	0.29780422624055775	0.4579334937323093	-5.880595968199441
NOD1	0.16756881474281293	3.269791459713146	0.8275364263869661	0.41257149825242734	0.5682403010843513	-5.881104523697236
LPIN2	0.15858456820042566	6.322665996836824	1.249084354883123	0.21849364432139232	0.37017300244378004	-5.882152101436961
HMGN5	0.17404005266604816	1.9901909715045467	0.5629386095163952	0.576444661874779	0.7119849004898724	-5.882308135954701
CBLL1	0.156058182143898	5.691049789201697	1.196211291620592	0.23826777653555872	0.39369291318903166	-5.88242656849742
KIAA0100	-0.12288284030196372	4.7313357222910915	-1.0814031840157359	0.2856366993594489	0.444646270219022	-5.882630294087086
SNX12	-0.13642753335155433	3.7766504608148215	-0.9256754041410493	0.3598592103505427	0.520021026600792	-5.8826903610590975
ABLIM1	-0.15047725675300772	6.822754215618483	-1.2800762985082976	0.2074850907115223	0.35684853556692575	-5.883217284956187
AUTS2	-0.21709953035644158	3.0403667553125464	-0.8159202843944118	0.4191108408189118	0.5747488188418499	-5.883537407503768
DPY19L3	-0.13328093257479567	1.4742952855379523	-0.46766910013275925	0.6424186845771372	0.7628721879353505	-5.88366180265094
EML5	-0.14559426924257513	1.7449393765034489	-0.5523312978698988	0.5836245168991978	0.7176551873260938	-5.884372199824347
RHOT2	-0.12236816215345758	5.478404586117502	-1.1712656788007498	0.24803921735354303	0.4053384182438618	-5.884386585332146
MAP3K3	0.15239970261184066	3.8267663554896654	0.9401677316367169	0.35246280210045555	0.5129247563011519	-5.884798850067468
POP1	-0.13255711914629975	2.188594049525318	-0.6095088707079699	0.5454432024620806	0.6869968685453286	-5.884923425136672
CXXC5	0.1366097740732135	1.5942524552948	0.49829156204726754	0.6208563204353408	0.746102477478245	-5.884943732309873
IFT122	-0.14976739668935313	1.9805975127554627	-0.5860919306029788	0.5609242715231931	0.6999439937972975	-5.884948775094403
RRP1B	-0.10381346855756224	5.891746212249863	-1.2114656590927035	0.23243284274615358	0.3864569760148048	-5.885042965644848
CDKL5	-0.13569851280635703	1.3690902867207613	-0.4616731823469785	0.6466782048576039	0.7658934176894433	-5.885373093322235
TMED1	0.1535504750451877	3.4922673271895666	0.8848807614597977	0.38121697385382514	0.5391928486920265	-5.885523127164251
ZFP90	-0.13958441643753972	4.42558560132841	-1.0281690933982361	0.3097064062317306	0.47071731833734953	-5.885918223546315
PWP2	-0.13845926743760995	3.5061836843591405	-0.89859014392027	0.3739511925422062	0.5323780551525864	-5.886015728554408
CTNNBIP1	-0.13621766250986855	3.7008619869182153	-0.8958111578879075	0.37541680272314504	0.5332927336441726	-5.886129415751212
DYNC1H1	0.0953948842958452	6.56140652283172	1.2608009434510532	0.2142817698108983	0.36473571735443666	-5.886151777496476
DYRK4	-0.14574229823701756	3.3787262308810666	-0.8459898047485548	0.4023127756339627	0.5588119902506244	-5.886434133413269
BRPF3	0.13938451110694627	2.643751589905344	0.6840071257815981	0.49769620123058667	0.6485632508209144	-5.887324065527071
ZADH2	-0.17347723388915703	3.3428046681601655	-0.8403407356619531	0.4054362960258706	0.5611667938371322	-5.887766356677559
SGPP1	0.11240237890607352	2.0044384688201857	0.5689640545461426	0.5723854771434893	0.7093795788519424	-5.887911554989686
MYO9B	0.13022567433666676	4.936813453474325	1.102749438863538	0.2763625677044605	0.4346316846879467	-5.8880474424993166
IKZF2	-0.17761476831732415	2.366149369959383	-0.659921799665803	0.5128768475801221	0.6605899708057421	-5.88815624416172
PEX3	0.14180541611447417	3.7721594846583946	0.8998511576144876	0.37328735711723937	0.5317287861024713	-5.888657659939822
PLK2	-0.18423888266988553	3.4191267109652284	-0.9761076095114716	0.3345534966397028	0.49552457742638734	-5.888734545824954
MARCH8	0.183648829708436	3.6960826806087694	0.8984706323306911	0.37401414624941454	0.5323780551525864	-5.8888655832041765
PGPEP1	-0.17212100519379625	3.7169658042997917	-0.9111657795867347	0.36736484981259043	0.5264223077620825	-5.88971713467311
GGACT	-0.18262455117318144	2.6612098562324706	-0.6552038296496834	0.5158795358605011	0.6627628408001179	-5.889985115194755
IFI27L1	0.15778446744545827	2.7432175511376315	0.6722862240062291	0.5050526380981968	0.6551818657609435	-5.890116692637823
SYNE3	-0.1489351791013247	4.293296154295869	-1.01481307853369	0.31595718749872526	0.47770470260119724	-5.890332545649099
NPHP3	0.15690260544307977	3.0645417947380515	0.8389548407324677	0.4062048811439237	0.5618016433707229	-5.890432323202609
MRPL19	0.1420594845353662	4.541305904621019	1.0372018057706685	0.30552725159353267	0.4663135786829197	-5.890589352823564
ST3GAL5	0.14988666463062517	3.2066742092445812	0.8417791818813154	0.40463951975809587	0.5607281716088846	-5.8908354659896425
MRPS27	-0.11805125681690676	4.922571417422894	-1.0878055675126872	0.2828325047408914	0.44176557387021403	-5.890858630008949
NDUFA13	0.11857341411654332	5.484270451627155	1.1660000101461174	0.2501384549352647	0.40732184833732105	-5.891368395871135
NAE1	0.12227209231340996	5.601179552671347	1.1740287033154433	0.24694281732180046	0.4040845068385884	-5.891560516004416
EFCAB11	0.13041966585058962	1.414899554400568	0.45498268526770425	0.6514453473068615	0.7692400964134937	-5.891918994692464
RFWD2	0.111222113499446	5.095583520692659	1.1197703389214295	0.26912153903901914	0.426659276626902	-5.892123254188843
IRF1	-0.26590790000170195	8.445817988628258	-1.4100568670001348	0.16582454293796797	0.30486514790935043	-5.892265447987383
ATP8A1	-0.315800027330555	4.876563986052702	-1.0996482900023483	0.2776965427647926	0.4361515351893156	-5.892324776689044
DKFZP779L1853	-0.10768994043665359	1.8120323082311822	-0.5181531979859503	0.60704771574584	0.7359039506073537	-5.892563596994739
PMM1	-0.10284676866839071	4.8467739629846704	-1.0733566924524318	0.28918852484745033	0.4482011485605088	-5.892594148477827
ZBTB38	-0.172514093104426	6.115324399128592	-1.2441249652816597	0.22029488697290295	0.3723041562716873	-5.8929709977000115
ABCB9	-0.119069232033568	1.4882686068851187	-0.48332935262528604	0.6313511776550658	0.7535830531602159	-5.893406300700388
AC144652.1	-0.16628325140636746	2.041177150659769	-0.628333536446733	0.5331592555683413	0.677256351667893	-5.893993721031245
CCDC144A	0.16404980952196402	1.9258860855550795	0.5442179836657052	0.5891452101429778	0.7224033702701873	-5.894022037153462
YIPF2	-0.11948917987452701	3.8494904410683737	-0.9244511350779951	0.36048863024382594	0.5206436634480248	-5.894175861561239
BAZ2B	0.16361532063889328	4.50848510363068	1.0550241280204087	0.29739548010136707	0.4575279249860186	-5.894403522334684
ARHGEF3	-0.19061480187257818	5.937303607966621	-1.2130432401939852	0.2318354468528293	0.3857248635561217	-5.894458334311129
UPF3B	-0.13472760381797855	4.802426504548136	-1.0757497508786944	0.2881289924616475	0.4471940421789799	-5.89477980655118
RAD51D	-0.14031058575870814	2.4639816479506975	-0.6481635429720217	0.5203777372440637	0.6666236975676105	-5.894785895537522
NDUFS4	-0.12481785097258857	5.098115520538401	-1.114340780208187	0.27141658882418723	0.42884432234518116	-5.894941891950814
TAB2	0.1560222148271233	5.260752336389154	1.1217351490207206	0.26829443181291035	0.42598667002810353	-5.895086721825699
SAFB2	0.10214814619981372	6.535486545686509	1.2497182169463767	0.2182642186748793	0.36991190822003783	-5.895357019684161
NUDCD3	-0.12023180477456563	5.234779929611864	-1.126534819801026	0.26628157041650546	0.4239357967911399	-5.895370269668258
FPR1	-0.12870581795161362	1.993539761147454	-0.5655836831335267	0.5746610135418182	0.7107761323535011	-5.895561290978305
FBXO42	0.12714442453348074	4.275216279948343	0.9895245977632381	0.328026056736767	0.4893985351344566	-5.8957750427244555
WASF2	-0.1059871846165823	7.135297689878275	-1.3080734037137425	0.19790337014906995	0.34511003106236715	-5.897267524163084
PRMT6	0.13190197777012536	2.4255086991027843	0.6335560196888742	0.5297771940615463	0.6745892690158269	-5.897416111092723
FANCI	0.15779119644723627	2.3581046708103273	0.5886203834390663	0.5592421377364062	0.6987325768232915	-5.897599911726864
WDR26	0.158794137171423	4.048071373031765	0.9816221535229301	0.33186021354155437	0.493395319754607	-5.897984577225382
RP11-242D8.1	-0.1417853573441641	1.5929274440879442	-0.45157344364724933	0.653880219897478	0.7706951207262429	-5.898150864816467
SUPT7L	0.13046289101542197	5.001137194702215	1.1028107136028598	0.27633625572641907	0.4346316846879467	-5.898153717958326
SETD1B	0.17250165368738513	3.897693078453039	0.9582431868628148	0.3433783408021619	0.5033585198775758	-5.8990837467195245
CFD	-0.20605561781313542	3.5148367064156796	-0.8833926282168132	0.3820110304309139	0.5400652764475029	-5.899169021126758
PMS2	0.11535616985107744	4.838420617595246	1.071689009295992	0.2899285010799296	0.4489937988504097	-5.899496690765424
MBNL2	-0.15167747354344563	5.101522521806668	-1.1228694361433975	0.26781776607223945	0.4255538524955691	-5.899700420564773
DLAT	-0.12836580367167683	3.6381920457663237	-0.8755122184226892	0.386233449750904	0.5441725727055551	-5.9002618507092794
NT5C2	0.13248252135618266	4.16204477343738	0.9733861300945669	0.33588802020787956	0.49675218646522146	-5.900730248738222
COG1	0.17282058213329599	4.496096103620524	1.0381160302073145	0.3051064371037523	0.4658160602533663	-5.900767820100956
R3HCC1	0.14058906862825182	4.632851849344071	1.048179838857708	0.30050042558599604	0.46107711348504204	-5.900911404679917
RNF121	-0.15424647767951472	3.0516069398990604	-0.7752887722837982	0.44247629996706916	0.597704816992764	-5.901239620166136
AC026471.6	0.12624782651683786	1.2666655787802426	0.3871510796274221	0.7005829316522537	0.8060817582957729	-5.9012982120174735
PLEKHM1	0.1676521785319638	4.679641266817376	1.0638619570288472	0.2934191139130975	0.4530424325634009	-5.901364315224002
CCSER2	0.1423452937416103	6.697197627782998	1.2497864006032409	0.2182395503630019	0.36991190822003783	-5.901380498293481
LINC00265	-0.13873973416462348	2.546250436357218	-0.6653324833197146	0.5094449352455271	0.6582291837635426	-5.901505695192743
PON2	-0.12212465898613223	1.936980681967368	-0.5398976027096882	0.5920951565245587	0.7245567148354372	-5.902052126549476
FUCA1	-0.14850861587267739	2.4283078485949097	-0.6408439367745464	0.5250765107383937	0.6705175159251824	-5.90224827126972
SAP30	-0.14039654278649527	1.8649630733000573	-0.5089510193164317	0.6134278019055278	0.7403490967094237	-5.902437174572843
TSTD3	0.14647865537561344	1.9763995890736539	0.5164410094702412	0.6082324905202982	0.7366482904053784	-5.902604380927526
C7orf43	-0.13870128861935127	2.0103163323994457	-0.544735800542198	0.5887921177814395	0.7221507020810438	-5.902847191010345
RP1-151F17.1	-0.15531729797450655	2.9213719601884063	-0.7936373940690975	0.4318304883869617	0.5874289004390223	-5.903157918540176
MAPRE1	0.12345033802778627	6.137218562762037	1.2157256629511934	0.23082226472645878	0.3845602283595666	-5.90328984554097
POLA1	0.1527864208204126	2.5022500721914307	0.6357801153490623	0.5283403139063989	0.6735739005194752	-5.9033814872899075
ARHGAP5	0.16097612280340456	5.293246641843505	1.1328966820523678	0.2636301880194078	0.42171074451619905	-5.903392799644408
TMEM57	0.13851379192882796	4.680721065728101	1.058247240699106	0.2959410177142565	0.4560760302803799	-5.903494917115398
PPP1R3F	0.16492601489415026	2.7287356350875407	0.6609366464882189	0.5122321967115997	0.6601491561661039	-5.9037176810214795
RP5-1028K7.2	0.19592909485613852	2.0490754597436522	0.5009424578310998	0.6190051395325641	0.7444083917913001	-5.903932558421297
POC5	-0.1453901748966473	3.4049606724126864	-0.8456022191614296	0.40252660333389745	0.5588719186641519	-5.90453943475392
TBC1D31	-0.13534050560616828	2.810636687457899	-0.7424810040032398	0.46189406700197055	0.6146282064698397	-5.9045645217851614
ZNF143	-0.14744221100499288	4.187478269564311	-0.9791169010737457	0.33308196581657235	0.4943593676091876	-5.904759281461188
MFSD5	0.14419630524386573	4.346528007858747	0.9903279099989672	0.32763797386863713	0.4891271727889251	-5.905264901131647
HIST1H2BK	0.1661053916360311	3.6247656321128616	0.8783410458729084	0.38471434532991533	0.5426549417254104	-5.905274949569653
PAQR3	-0.1385787590715739	2.299818869208247	-0.6403100749016991	0.5254200979981622	0.670721458432222	-5.905925265678395
SNRNP25	-0.1590885965306379	3.340866387467372	-0.8171249081970626	0.4184297729597847	0.5740552597463638	-5.906026280767033
FBXO25	-0.13895842659564028	4.131458316439082	-0.9602936313902346	0.3423576848304818	0.5026158791524334	-5.906151882878075
EIF1AX	-0.16507718500773993	6.464102100017551	-1.2479758213031713	0.2188953080317522	0.37059783019577763	-5.907086260634911
DOCK11	-0.15897528480375112	5.099534529890872	-1.109661824127744	0.2734054723063901	0.4312517977838056	-5.907222950415899
TAF4	-0.12050398731672396	2.276405687382009	-0.6126239576029793	0.5434004627883104	0.6855667539133796	-5.907426355542126
ACAD9	-0.18273067250491248	3.2738937166020943	-0.81416941582192	0.4201019468199316	0.5757864411346711	-5.907467774169758
GSDMB	0.13617949185136435	1.8568567888584333	0.5079881138318054	0.614097174877573	0.74088387973746	-5.907468992481291
COL4A3BP	-0.1485280331236245	5.087355465074697	-1.1078052530244271	0.27419749795301734	0.4322648086009452	-5.907638661008235
TRIM16	-0.13638002230860113	2.362204636276764	-0.6202245456661025	0.5384329317955292	0.6813999857031027	-5.907756704180706
APRT	-0.10691813406597284	8.301674644370271	-1.4069281049691789	0.16674458210890689	0.30609830500014806	-5.908504022152763
ISCA1	0.15133984687328716	6.493712308207337	1.2341601402027738	0.22394740454342635	0.37655517884801043	-5.9086704800638
UIMC1	0.1275330328117814	5.248323972549657	1.1161163639724536	0.2706645345005209	0.4282760506441071	-5.908805287177122
CTC-329D1.2	-0.09106827456401945	1.3242441640757556	-0.3781332008046772	0.7072202379596972	0.8103893672227184	-5.908865345000805
FBXL4	-0.15590749484687327	3.8266034031072746	-0.9121035690156625	0.36687671012729883	0.526088947489018	-5.908881519243774
PABPC1L	0.14190281496074064	2.6734758804019143	0.6595514118870517	0.5131122342713847	0.6605899708057421	-5.909170511107923
ZNF345	-0.1177166922695676	2.198887599684414	-0.5683299617088736	0.5728119862119021	0.7096395687425293	-5.9092733520774265
PUF60	-0.10108614305576324	6.0926471442749035	-1.218470334844273	0.22978894758551266	0.3833067756866053	-5.91012057117898
RP11-220I1.1	-0.1396255724500879	6.032992151535312	-1.1994621181399692	0.2370154085284414	0.3920852741621556	-5.910360099130336
CDHR3	-0.16466469871889844	2.5133239642567164	-0.632507519140291	0.5304552921574652	0.6749576482744862	-5.910775953246407
PHC2	0.13942108889826965	2.2450687929560402	0.5728041263748981	0.5698058776615558	0.7073427443788023	-5.911054035536274
NUP188	-0.1443981923276345	2.75013484059614	-0.6958256008098067	0.49033873846913956	0.6419562079144819	-5.9111624653238755
TSPAN14	-0.15204850546838156	6.262712443132428	-1.2275123258379363	0.22640892067647897	0.37965428948532826	-5.912474910041825
KLF16	-0.18007471520296314	2.4582900434211084	-0.6757202112108024	0.502891222162542	0.6531964131870117	-5.913182352499693
AL592284.1	0.21818939949482186	5.308610695519067	1.1274634129591619	0.2658933876277442	0.42362768800039	-5.913343996430391
THAP3	-0.1442720100351531	3.015686194329569	-0.7500137667937345	0.45739257717260184	0.6111217744241659	-5.913664363878782
BORA	0.10491385388801877	2.2174735310017666	0.554112040379776	0.5824161616220829	0.7170164125346183	-5.913771166471303
LZIC	-0.12619680982490067	4.824411636888194	-1.0576268191619915	0.2962206053220429	0.4564065683928414	-5.913998590290573
CEP120	0.15382727220482106	4.485329570212985	1.0188323604134444	0.31406715162027343	0.4758725328344819	-5.914161368550634
PICALM	0.13617327313817196	4.505609994213254	1.0174076924518485	0.3147362075581989	0.47644533315521465	-5.914181946778921
EEFSEC	-0.1320080440009317	4.478308037574101	-1.0231424264131141	0.31204895142893613	0.47369136916804816	-5.914440110263138
MCM9	0.1251161623254342	3.7061861812099908	0.8738830897151851	0.3871100245483613	0.5447824887017985	-5.914602650733711
RP11-977G19.11	-0.15613947672844164	2.8036302113152582	-0.6596180530217424	0.5130698785849569	0.6605899708057421	-5.914768273969151
MAPK14	-0.14585803087815208	3.566456823494576	-0.8607342276477915	0.3942308739557123	0.5511172402544332	-5.91538243838938
ZSCAN29	-0.11068209477928859	1.5663629541095963	-0.42679144346793535	0.6716928914305899	0.7838556039218351	-5.915501180454938
SEC14L2	0.2601801903344656	3.031139991588489	0.8342012649914288	0.4088479413273949	0.5642879494779859	-5.915581822206339
RFFL	-0.1384972702353644	4.383614613650959	-1.0151791306646807	0.31578473487224706	0.4776385367630777	-5.915968286081229
RP11-386G11.10	-0.15763544266321627	2.3520571469416374	-0.607657316648064	0.5466592391670149	0.6879110564101444	-5.916153291448035
SLC17A5	0.13750581265322026	4.022168882516227	0.9205254205840049	0.36251173719804464	0.5226703578460985	-5.91634013234231
ZNF182	-0.09348578761318471	1.4469163903942306	-0.40603201084462925	0.6867632126323402	0.7963538705958584	-5.9166185209857565
FUNDC2	0.09109642409691698	6.221811509689471	1.2232356107745161	0.2280030129055478	0.38161076772383645	-5.916859367152256
KDM5D	0.5717755910170608	4.541521296120494	1.030422371456666	0.30866024060371355	0.4697814600945581	-5.917072267849842
FAM160A2	-0.1488677961283571	3.5823608943409684	-0.8680804824351624	0.3902423941434964	0.5479571189675102	-5.917685369040251
TSPAN17	-0.12583761482878408	3.9955584869698755	-0.8948879656851239	0.37590449746307686	0.5337539575859792	-5.918211723624227
SACS	-0.13904648711110568	4.286968536823789	-1.004009874533925	0.3210755750968007	0.48266462624001727	-5.918333912350568
HIST1H4H	0.10218284714347092	1.6031600210797248	0.4121380754404387	0.6823167637890836	0.7925700581880792	-5.918637481554357
CXorf23	0.10776503673075011	1.8923296575572572	0.4881358918113452	0.6279712137212692	0.7515303645692041	-5.918874156240085
FAM120A	-0.13006078892561934	4.378074246356698	-0.9993733510852376	0.32328940054390176	0.48515145609252125	-5.919668472200073
LINC00910	0.09828594865564466	1.6792039529766511	0.45872421798306146	0.648777578464349	0.7672697030165303	-5.920054215565537
ACSL6	-0.1685934019860711	3.9637610825824354	-0.9031268526445019	0.3715664667714338	0.5302471833636464	-5.920116119396339
ECI1	-0.1298741529976586	2.3196924101235457	-0.5677420236658391	0.5732075897737174	0.7100387920690427	-5.9201506771140435
TSC2	-0.1421634872147468	3.7366553114576995	-0.8863121983923922	0.3804541609323877	0.5385016171237528	-5.9203072886608386
ZNF208	-0.14332813912749076	2.198414912012733	-0.5610635663140221	0.5777106929487223	0.7128277704368066	-5.92079080405825
F2RL1	-0.10234024183141388	1.3812101403024637	-0.3552574629686073	0.7241598267178129	0.82274138073665	-5.9208904085517124
C11orf63	-0.14789312098793994	2.0422190382500403	-0.5144967156865181	0.6095791666294803	0.737561968263517	-5.921129484943915
THAP1	-0.14841272076084522	4.684283103934221	-1.0306210528454283	0.3085681118401252	0.46971546133710107	-5.921385308842038
TRAPPC6B	-0.14785498141723563	3.906583696896412	-0.9151020948762223	0.36531872439634094	0.5247149919206401	-5.921801041131693
BCDIN3D	0.14449825535161187	2.906912565476738	0.690758088509014	0.4934860249269559	0.6447876061262953	-5.922503024074022
NRROS	-0.17636361674896905	3.3690748554368475	-0.8093892215522661	0.4228151021090616	0.5781337344122093	-5.922617028033666
ASCL2	0.26497942947283537	2.2238550189047084	0.5738067044178377	0.5691333344256988	0.7067758209941389	-5.922730938015766
CASP9	-0.10629468330050784	1.8252554758620168	-0.48405258406627477	0.6308420875074524	0.7535830531602159	-5.923123518236487
CENPL	-0.10687623703872395	2.3968228867453902	-0.5728364158678095	0.5697842113043806	0.7073427443788023	-5.923531783633942
TFDP1	0.16905409454769682	4.262450002300398	0.9567044924543592	0.3441455822699673	0.5040338493525316	-5.923767579095431
EPN1	0.11642647522576688	5.343311572065408	1.118512717013555	0.2696518986209693	0.42715539431604277	-5.923776741841946
LINC00847	-0.1446442934641623	2.835655083484795	-0.6710920507628714	0.5058054595073666	0.655608358372135	-5.923949653491883
ITCH	0.11627783546623238	4.907736197902756	1.065997077960035	0.2924640343007786	0.4517097812793315	-5.924109975103706
PGRMC2	0.1898376270139992	3.8710010506673185	0.9090685628536348	0.36845801240955556	0.5273733142793333	-5.924402615116096
FRG1B	0.17591845589722244	5.162743759145895	1.0940679430303144	0.2801083820083669	0.4388165679192229	-5.924495296773063
RFESD	-0.13220291879967316	1.834098831280246	-0.4629076724451494	0.6458002318458613	0.7652226390134977	-5.924610796077688
CCDC132	-0.1528440693792028	3.519524313727414	-0.8671392666345942	0.390751982345215	0.5482530715973054	-5.924836682986727
LSR	-0.19574341709194654	4.2020402368580925	-0.9847056146732771	0.3303606056981663	0.4917862095385484	-5.924896982394121
RP11-488L18.10	0.09182471305990214	1.68721037115946	0.42170616938956157	0.6753722249628618	0.786394775980582	-5.925216732167277
HIATL2	-0.11252290513658147	3.1188931483480893	-0.7750087376316582	0.44263997124342247	0.5977697529169124	-5.9255363302668265
DDRGK1	-0.12400848972878808	5.574284454683804	-1.1417430675269655	0.2599747848241882	0.41809631816110027	-5.9257897326495375
PER3	0.13860243852099474	2.871001749419432	0.7186975953727062	0.47627366107191027	0.6293295900873519	-5.926064679814385
CCNC	0.1312345329955784	5.171136076966361	1.0939941960896045	0.28014035400808784	0.4388165679192229	-5.926615098806642
ZNF41	0.14536497747611454	2.5920784951255627	0.6235605074897713	0.5362601137667524	0.6797887595213329	-5.926702249022961
ICA1	0.20093756661739004	2.2314380148021002	0.517017947807359	0.6078331500776144	0.7364239499685413	-5.926735305478173
SWSAP1	-0.11629719060185639	2.658088390023915	-0.6395831845829719	0.5258881075646809	0.6712316632806471	-5.926812256310978
ZNF438	-0.12802455407267743	2.30299460299374	-0.5500513818325737	0.5851733591682349	0.7190590326631938	-5.927001540154986
SLC16A11	-0.10359051789896334	1.3730371247161355	-0.3702192834159679	0.7130640818330617	0.8145631440686318	-5.927138082466306
ZNF121	0.11875610480671961	3.769787472384747	0.878167656885958	0.3848073476906779	0.5427081947402053	-5.9273589139076535
RNF113A	-0.11768236977596302	5.46066936122345	-1.137073222498584	0.2618998530987968	0.4201604208704036	-5.927426203749811
SLC31A1	0.10320907699316617	1.789918292551779	0.44102469694480095	0.661438216790813	0.7758905664600139	-5.927854164577385
RRM1	0.16512455256367442	4.982975228354141	1.0706432343722467	0.29039320018622866	0.4494502455795514	-5.92887414529082
URM1	0.10874293091174536	5.5166807449121045	1.128080518979661	0.2656356400889355	0.42352522197591513	-5.929161662224602
RP11-191L17.1	0.13301704083232524	2.5592119643219107	0.6194353288207306	0.5389476421324794	0.6814767243773738	-5.929484474846632
POLR3K	-0.1422766702927314	3.4245167360179183	-0.7911878648167089	0.43324274648143557	0.5885414878560561	-5.929513210637517
RAB3GAP2	0.14098210877638895	4.590119597100893	1.0108415305499105	0.3178323594260994	0.47935213165672014	-5.929533694472173
MARCH2	0.1518301059218956	2.8644103220572315	0.6527223879977118	0.5174625986186179	0.6639283054115312	-5.929558560983808
ELMOD2	-0.14169147674822025	3.2289598645822664	-0.7958731709893015	0.43054388239331964	0.5861722185377102	-5.929822297248376
PYROXD2	-0.1442869996090166	2.0549312039419476	-0.4915227070498413	0.6255944397896308	0.7496906407287475	-5.9304054483973845
FUZ	-0.12044925599545087	2.5358347664012317	-0.6142076917360596	0.5423634326370574	0.684522163535117	-5.930622281143014
C19orf60	-0.10759555755109584	7.365936850087902	-1.3159658560015053	0.19526376535030496	0.3415985693741844	-5.930866109204407
FRY	-0.13147736880441552	2.6174985221984097	-0.6674044246621582	0.5081340400893113	0.6572887906432213	-5.930927084514682
TRIOBP	0.09911125147271593	1.629686206042233	0.4066783186393647	0.6862920349434901	0.796016196462855	-5.9309275878610554
MTF1	0.13616526262627904	4.16851999047594	0.932900922151695	0.3561590057357046	0.5163911311205648	-5.9314538236634355
